GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "39033","Crawford, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",186421,195819,210291,221881,249960,274497,291289,318311,348914,379345,407409,436064,463513,478077,500335,566419,589626,607810,629730,675290,719270,736994,731405,785364,815983,877667,910569,938739,1008258,1045900,1046711,1111246,1139386,1130616,1156288,1191163,1193216,1221575,1273752,1293401,1304438,1324457,1404677,1397028,1455678,1476135,1480228,1488006,1541842,1605092,1642068,1815497
 "39033","Crawford, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",50249,50588,51714,51439,51810,51412,51161,51233,50860,51428,50803,50074,49960,49232,48840,48948,48663,48478,48389,48229,48210,47819,47745,47647,47582,47448,47516,47513,47400,47380,47156,46827,46533,46271,45928,45776,45536,44907,44634,44291,43921,43754,43310,42774,42715,42406,42327,42096,41733,41454,41396,41338
 "39033","Crawford, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3710,3871,4066,4313,4825,5339,5694,6213,6860,7376,8019,8708,9278,9711,10244,11572,12117,12538,13014,14002,14920,15412,15319,16483,17149,18497,19163,19758,21271,22075,22197,23731,24486,24435,25176,26022,26204,27202,28538,29202,29700,30271,32433,32661,34079,34810,34971,35348,36945,38720,39667,43918
 "39035","Cuyahoga, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",7972425,8286487,8588813,9208768,10029164,10929056,11488688,12344282,13552758,14872044,16070485,17364744,18889033,19813230,20750673,22680926,24049875,25026410,26195456,28230524,29822182,31949678,32211144,33472288,34660515,36063411,37726533,38978884,40678596,42795774,43535083,45638137,44990337,44951566,45270699,46846003,48004980,50665112,52948827,54596237,51292345,51575715,54506131,57429612,57557621,60411629,62392498,63585052,65614098,67816286,69189377,73578996
 "39035","Cuyahoga, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",1707568,1718159,1707624,1670022,1643761,1617124,1595224,1578078,1559083,1538678,1514191,1496615,1485870,1474693,1472065,1466936,1458564,1448590,1438907,1421546,1417480,1412363,1417671,1422812,1426966,1426291,1422616,1418382,1411041,1405644,1399752,1391959,1382520,1371493,1359929,1346714,1330612,1312816,1301540,1291479,1285082,1278103,1270424,1266271,1265698,1263498,1259109,1254324,1247808,1241788,1235574,1227883
 "39035","Cuyahoga, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4669,4823,5030,5514,6101,6758,7202,7822,8693,9665,10613,11603,12712,13435,14096,15461,16489,17276,18205,19859,21039,22621,22721,23525,24290,25285,26519,27481,28829,30446,31102,32787,32542,32776,33289,34785,36077,38593,40682,42274,39914,40353,42904,45353,45475,47813,49553,50693,52583,54612,55998,59923
 "39037","Darke, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",175488,182759,195467,210496,246283,268699,294389,320140,353928,390170,435803,480692,488343,507873,536188,645375,670302,707804,733273,772048,836964,870776,876848,921590,970927,1036946,1096742,1162810,1264191,1297122,1304886,1378075,1427333,1424802,1459288,1485064,1466156,1519690,1577043,1714827,1637430,1720455,1819945,1870726,1930542,2018420,2021355,2042724,2137210,2257566,2262298,2462339
 "39037","Darke, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",48095,49310,50238,51235,52262,53883,54301,55215,55079,54686,55593,55018,54584,53414,53459,53523,53545,53389,53552,53948,53787,53618,53589,53579,53635,53757,53792,53889,53692,53467,53375,53291,53110,53011,53190,53236,53200,53023,52996,52909,52829,52964,52657,52524,52321,52203,52002,51653,51575,51323,51181,51205
 "39037","Darke, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3649,3706,3891,4108,4712,4987,5421,5798,6426,7135,7839,8737,8947,9508,10030,12058,12518,13257,13693,14311,15561,16240,16362,17201,18102,19290,20389,21578,23545,24260,24448,25859,26875,26877,27435,27896,27559,28661,29758,32411,30995,32483,34562,35617,36898,38665,38871,39547,41439,43987,44202,48088
 "39039","Defiance, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",132467,134747,162009,173447,196409,204294,218329,251327,272016,307009,332361,352316,376905,382597,410578,481257,519120,548129,565394,608846,657890,684204,690576,737936,753090,832200,861609,908265,963696,984198,1007241,1031871,1047548,1068445,1108094,1096712,1105003,1157232,1210600,1238928,1188113,1221168,1306054,1338583,1395369,1436625,1454405,1479989,1515490,1559707,1591457,1714548
 "39039","Defiance, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",36491,36922,37149,37240,37395,37756,38130,38390,38857,39186,39890,39971,39818,39263,38988,38877,39348,39123,39168,39157,39275,39385,39516,39428,39552,39584,39923,40220,40030,39866,39712,39461,39456,39303,39209,39115,39049,39154,39123,39250,39060,39083,39015,38845,38587,38547,38349,38162,38158,38046,37978,37778
 "39039","Defiance, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3630,3650,4361,4658,5252,5411,5726,6547,7000,7835,8332,8814,9466,9744,10531,12379,13193,14010,14435,15549,16751,17372,17476,18716,19041,21024,21582,22582,24074,24688,25364,26149,26550,27185,28261,28038,28298,29556,30943,31565,30418,31246,33476,34460,36162,37269,37926,38782,39716,40995,41905,45385
 "39041","Delaware, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",150474,166371,192074,216565,248704,274946,293399,326019,367656,411431,467818,526275,588962,643596,707288,821348,914211,991849,1088064,1224003,1375478,1514410,1650159,1942084,2199484,2516505,2786416,3143568,3497998,3911841,4247636,4780153,5104228,5038953,5226863,5924423,6423320,7375661,8464622,9057696,9024401,9587279,10361708,11158535,11593707,12174495,13036621,13762359,14596469,15367638,15969743,16952275
 "39041","Delaware, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",42810,43066,43634,44310,47293,49562,49399,49862,50864,51988,53642,54061,54825,55722,56406,57053,58010,59497,60675,62996,65127,67482,70273,72549,75526,79346,82849,88068,93592,99666,105518,111759,118646,126172,133842,141348,149153,156164,161796,166652,170676,175114,178584,181234,185545,189649,193624,197442,201157,205347,209768,213554
 "39041","Delaware, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3515,3863,4402,4887,5259,5548,5939,6538,7228,7914,8721,9735,10743,11550,12539,14396,15760,16671,17933,19430,21120,22442,23482,26769,29122,31716,33632,35695,37375,39250,40255,42772,43021,39937,39052,41914,43065,47230,52317,54351,52874,54749,58021,61570,62485,64195,67330,69703,72563,74837,76131,79382
 "39043","Erie, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",308564,319286,351096,371494,420713,449631,481506,525346,583090,647969,717459,773924,827643,839715,899447,1003189,1079051,1134274,1196605,1278456,1368724,1403306,1429474,1565984,1629308,1746147,1866782,1959893,2033098,2142814,2222157,2299577,3298042,3318353,3523549,3445602,3266768,3149925,3338544,3459586,3561842,3838964,4185864,4471215,4486245,4343697,4299107,4587627,4469968,4494969,4135343,4182256
 "39043","Erie, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",75397,76111,77329,77672,78187,78084,78464,78258,78471,78696,78188,79613,79266,78098,77434,77299,76915,76774,76640,76883,76781,76914,77227,77709,78243,78646,79613,80107,80074,79861,79513,79662,79308,78762,78673,78596,78070,77876,77668,77573,77085,76977,76691,76440,76071,75833,75388,75004,74778,74413,74179,73719
 "39043","Erie, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4093,4195,4540,4783,5381,5758,6137,6713,7431,8234,9176,9721,10441,10752,11616,12978,14029,14774,15613,16629,17826,18245,18510,20152,20824,22203,23448,24466,25390,26832,27947,28867,41585,42131,44787,43839,41844,40448,42985,44598,46207,49872,54581,58493,58974,57280,57026,61165,59777,60406,55748,56732
 "39045","Fairfield, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",254787,274883,307744,341976,385511,434348,478844,543076,613487,689477,782303,879061,976016,1043742,1124767,1242474,1328940,1396644,1478448,1577974,1729744,1865739,1949453,2137515,2256472,2454756,2584928,2720818,2912869,3148829,3276971,3531266,3803472,3965257,4185777,4253055,4456969,4669539,4856765,5073194,5067297,5219912,5496660,5763052,5862244,6107079,6372737,6638748,6952895,7246907,7539620,8169556
 "39045","Fairfield, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",72485,73686,75325,76730,79248,81802,84077,85574,86409,88784,91533,94151,95831,95772,95612,95823,96404,97525,99509,100877,102105,103823,105605,108021,110264,112137,114410,115822,117432,119250,121431,123485,126245,129355,132770,136074,138745,141005,142915,144029,145446,146408,147180,147314,148820,150400,151310,152829,154718,156062,157703,159709
 "39045","Fairfield, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3515,3730,4086,4457,4865,5310,5695,6346,7100,7766,8547,9337,10185,10898,11764,12966,13785,14321,14857,15643,16941,17970,18460,19788,20464,21891,22594,23491,24805,26405,26986,28597,30128,30654,31527,31255,32123,33116,33984,35223,34840,35653,37347,39121,39392,40606,42117,43439,44939,46436,47809,51153
 "39047","Fayette, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",87251,91237,93600,102306,113698,131740,143134,156067,173566,187988,213924,221214,227656,245510,250416,288924,300606,311774,323702,345897,373744,386440,395927,434944,451908,483967,495610,525890,573293,593068,605429,652130,702558,704032,747236,765951,770265,793070,830861,863560,868103,857511,925068,935674,974446,978975,1001663,1039607,1075568,1104005,1140825,1322081
 "39047","Fayette, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",25402,25516,25919,26766,26633,26661,26676,26978,27121,27068,27444,27422,27180,27235,27452,27242,27301,27331,27300,27345,27441,27501,27783,27853,28098,28221,28258,28500,28567,28541,28420,28495,28310,28370,28450,28470,28695,28791,28908,28896,28929,29016,28870,28770,28690,28652,28617,28695,28669,28614,28486,28579
 "39047","Fayette, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3435,3576,3611,3822,4269,4941,5366,5785,6400,6945,7795,8067,8376,9015,9122,10606,11011,11407,11857,12649,13620,14052,14251,15616,16083,17149,17539,18452,20068,20780,21303,22886,24817,24816,26265,26904,26843,27546,28742,29885,30008,29553,32043,32523,33965,34168,35002,36230,37517,38583,40049,46261
 "39049","Franklin, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",3299601,3584118,3901300,4280754,4721740,5154473,5505985,6014240,6669200,7353960,8103804,8913978,9785210,10497075,11385964,12618177,13708754,14617551,15606799,16984658,18574538,19673409,20387399,21781890,22888146,24168159,25229935,26192855,28128690,30302358,32030713,34631594,34560271,35755484,36977990,38385695,39918999,41639493,43264867,44688977,43786830,45498775,49284673,53336639,54041971,56919045,60067259,61422655,63289101,65671148,67872912,73243702
 "39049","Franklin, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",815581,836409,850909,857171,860669,864430,867440,868972,875165,877471,877367,871444,878742,880292,887215,895684,902756,912947,924832,942069,952215,965600,981175,995873,1008616,1017751,1026057,1033866,1043193,1050922,1061223,1072018,1082938,1088693,1095250,1099603,1105497,1115924,1127174,1141183,1155408,1166218,1180917,1199257,1219186,1238758,1257891,1275212,1296374,1308599,1318766,1324624
 "39049","Franklin, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4046,4285,4585,4994,5486,5963,6347,6921,7621,8381,9237,10229,11135,11925,12833,14088,15185,16011,16875,18029,19507,20374,20779,21872,22693,23747,24589,25335,26964,28834,30183,32305,31913,32843,33762,34909,36110,37314,38383,39160,37897,39014,41734,44475,44326,45948,47752,48167,48820,50184,51467,55294
 "39051","Fulton, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",129563,136172,149861,164283,194299,206483,222080,242884,265586,298182,332120,350444,375182,394096,412455,482966,510738,537145,572053,611530,659030,695348,715121,759148,796700,854118,883082,939811,999320,1044470,1072830,1127546,1154963,1179614,1244599,1304874,1338403,1394300,1437820,1438489,1398161,1468690,1561582,1587209,1619216,1688524,1748128,1802206,1864567,1922891,1988335,2109089
 "39051","Fulton, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",32665,33221,33972,35207,35306,35959,35958,36503,37120,37520,37730,37777,37796,37513,37583,37792,37833,37726,37902,38428,38422,38601,38963,39566,39784,39917,40527,40976,41305,41658,41987,42104,42169,42275,42402,42777,42897,42785,42800,42780,42747,42630,42363,42330,42199,42401,42299,42337,42274,42256,42175,41889
 "39051","Fulton, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3966,4099,4411,4666,5503,5742,6176,6654,7155,7947,8803,9277,9927,10506,10975,12780,13500,14238,15093,15914,17152,18014,18354,19187,20026,21397,21790,22936,24194,25072,25551,26780,27389,27903,29352,30504,31200,32589,33594,33625,32708,34452,36862,37496,38371,39823,41328,42568,44107,45506,47145,50349
 "39053","Gallia, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",64549,69771,88035,93851,121813,135376,132939,143499,166588,190261,219518,232341,250264,271585,280783,311747,328242,327531,343779,365904,390337,413369,432537,475062,491064,537607,540774,570300,608627,641852,669418,706505,759482,769221,792763,836273,843196,901875,940733,977992,975408,979816,1032757,1075894,1065872,1072219,1098358,1095808,1140288,1185049,1208676,1309273
 "39053","Gallia, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",25237,25419,26198,26697,26891,27247,28844,28701,30086,29684,29453,30126,30174,29972,30218,30265,30307,30117,30376,30368,30876,30949,30987,31852,31076,31155,31307,31313,31473,31324,31156,31072,31017,31083,31095,31029,30993,30927,30977,30997,30857,31066,31023,30881,30684,30467,30258,30213,30156,29956,29850,29802
 "39053","Gallia, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2558,2745,3360,3515,4530,4968,4609,5000,5537,6410,7453,7712,8294,9061,9292,10301,10831,10875,11317,12049,12642,13356,13959,14915,15802,17256,17273,18213,19338,20491,21486,22738,24486,24747,25495,26951,27206,29161,30369,31551,31611,31540,33290,34840,34737,35193,36300,36269,37813,39560,40492,43932
 "39055","Geauga, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",265936,270501,295476,327347,375560,423718,457589,515804,580987,661461,757614,841836,937647,979379,1048345,1175907,1263311,1320482,1411622,1532112,1712099,1831388,1882446,2029371,2141170,2323467,2480102,2712402,2945179,3160437,3334774,3495542,3648963,3652707,3799837,3999146,4196483,4492453,4588955,4665149,4409920,4752826,5276095,5417366,5540085,5802511,5991338,6121266,6292979,6559134,6715109,6898095
 "39055","Geauga, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",63269,63013,63220,63510,65783,66060,67731,67833,70413,73252,73612,74562,74750,74939,75171,75239,75562,76267,76931,79151,80400,81362,82225,83175,82257,83391,84815,86448,88072,89231,90085,91179,91429,91970,93042,93218,93614,93839,93742,93583,93446,93381,93287,93770,93847,93981,93899,93858,93891,93770,93494,93271
 "39055","Geauga, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4203,4293,4674,5154,5709,6414,6756,7604,8251,9030,10292,11290,12544,13069,13946,15629,16719,17314,18349,19357,21295,22509,22894,24399,26030,27862,29241,31376,33441,35419,37018,38337,39910,39716,40840,42901,44828,47874,48953,49850,47192,50897,56558,57773,59033,61741,63806,65218,67024,69949,71824,73958
 "39057","Greene, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",476722,511198,543939,594234,657643,715002,781690,859579,956486,1065759,1186376,1311318,1382938,1459136,1554263,1739873,1862090,1971251,2067385,2252093,2430050,2698689,2816550,2993239,3131539,3325654,3545528,3658837,3851063,4161048,4186462,4401587,4555478,4713899,4951376,5113060,5278221,5611836,5902013,6090809,6046637,6261904,6713204,6821572,6940769,7250757,7566778,7799258,8195143,8462332,8746716,9296265
 "39057","Greene, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",124242,125368,126795,125730,126569,125906,125821,128084,128637,129425,129778,129818,129725,130099,129763,129138,129898,130523,132249,133439,135427,137148,139451,141130,142315,143529,145481,145298,144580,146266,147479,148401,149643,151537,153064,155442,156223,157850,159055,160115,161075,161599,163600,164403,164004,164796,164421,165494,166720,167643,169354,170122
 "39057","Greene, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3837,4078,4290,4726,5196,5679,6213,6711,7436,8235,9142,10101,10661,11216,11978,13473,14335,15103,15633,16877,17944,19677,20197,21209,22004,23171,24371,25182,26636,28448,28387,29660,30442,31107,32348,32894,33786,35552,37107,38040,37539,38750,41034,41493,42321,43998,46021,47127,49155,50478,51648,54645
 "39059","Guernsey, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",113744,126016,137436,148815,170038,188240,201869,221000,243142,268157,302506,332091,359139,376839,391056,424986,440591,450946,468079,484358,503558,530786,557195,596426,598274,630634,661352,689649,735687,779424,791862,829646,901281,940817,977800,992595,1008496,1042042,1087769,1138090,1142525,1178735,1260030,1316124,1340683,1426761,1448910,1436476,1515891,1584980,1622330,1753492
 "39059","Guernsey, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",37607,37934,39297,39690,39851,40427,40559,40351,40222,40505,41042,42026,41941,41708,41557,41099,40558,39830,39726,39584,39429,38982,39154,39300,39356,39716,40080,40358,40486,40736,40754,40803,40860,40991,41138,40965,40752,40600,40531,40347,40242,40152,39915,39886,39716,39699,39402,39237,39077,39011,38876,38779
 "39059","Guernsey, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3025,3322,3497,3749,4267,4656,4977,5477,6045,6620,7371,7902,8563,9035,9410,10341,10863,11322,11783,12236,12771,13616,14231,15176,15202,15879,16501,17088,18171,19134,19430,20333,22058,22952,23769,24230,24747,25666,26838,28208,28391,29357,31568,32997,33757,35939,36772,36610,38792,40629,41731,45218
 "39061","Hamilton, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",3901347,4190068,4336294,4700338,5140669,5603860,5979245,6512675,7182647,7931617,8699818,9534553,10496959,11068721,11772563,12880383,13705884,14486977,15325998,16433290,17783758,19240773,19485798,20823643,21525447,22310506,23322134,24603572,25687571,27635840,27810018,28779983,29365380,29698112,30200913,31847463,32758893,34606991,35132510,35748013,34295666,36338509,39995251,41740756,41672884,42124714,43554609,44783884,46555503,48584204,50312875,53197441
 "39061","Hamilton, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",917955,925209,922806,913860,912145,905252,892943,894083,889997,886475,879472,873362,872014,871027,869026,868534,870575,872226,873550,871861,868633,866732,870139,872223,873002,869754,865970,862440,859490,855976,849917,844124,840335,832390,825139,817306,810352,804913,801815,799840,802149,802295,800746,802564,805408,807922,809902,811766,814693,815853,818653,817985
 "39061","Hamilton, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4250,4529,4699,5143,5636,6190,6696,7284,8070,8947,9892,10917,12038,12708,13547,14830,15743,16609,17545,18849,20473,22199,22394,23874,24657,25652,26932,28528,29887,32286,32721,34094,34945,35678,36601,38966,40426,42995,43816,44694,42755,45293,49947,52009,51741,52140,53778,55168,57145,59550,61458,65035
 "39063","Hancock, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",230330,244919,270403,293257,335406,367189,387837,439750,488544,547297,610938,685951,740440,806053,854253,955807,997931,1038336,1080530,1119759,1191728,1239002,1275260,1383572,1429315,1540748,1601214,1673938,1768742,1884540,1965664,2068927,2282537,2299610,2332415,2318659,2368068,2506239,2593017,2659171,2588621,2742593,3012572,3121724,3206908,3713025,4617525,4032509,3800413,3810136,3826575,4101053
 "39063","Hancock, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",60280,61285,62045,62651,63406,63928,63913,63879,64073,64876,64705,64656,64809,64889,65011,65560,65763,65384,65511,65724,65807,65593,66329,67167,67776,68477,69158,69599,69902,70482,71019,71321,71972,72617,73118,73532,73585,74167,74712,74781,74964,74698,74926,75478,75612,75324,75726,75829,75984,75913,75690,75407
 "39063","Hancock, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3821,3996,4358,4681,5290,5744,6068,6884,7625,8436,9442,10609,11425,12422,13140,14579,15175,15881,16494,17037,18109,18889,19226,20599,21089,22500,23153,24051,25303,26738,27678,29009,31714,31668,31899,31533,32181,33792,34707,35559,34532,36716,40207,41359,42413,49294,60977,53179,50016,50191,50556,54386
 "39065","Hardin, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",104039,107303,117950,125866,147431,164754,171308,182898,202567,217977,245680,267116,273987,280864,294556,339741,357841,369381,378650,396471,422970,434169,425592,469700,479510,498860,514835,564652,607631,640492,652192,682911,699884,698894,723683,764575,772589,787112,829406,883185,870700,885291,955212,926584,964298,973410,941628,952118,984619,1033439,1043110,1148818
 "39065","Hardin, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",30506,30817,30910,32104,32531,32041,32030,32426,32316,32615,32331,32698,32546,32041,31597,31485,31516,31250,31354,31079,31223,31123,31242,31229,31380,31509,31719,31733,31890,31910,31966,31952,31753,31804,31729,32119,31983,31939,32132,32200,32185,32126,31805,31630,31743,31780,31615,31374,31338,31417,31369,31469
 "39065","Hardin, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3410,3482,3816,3921,4532,5142,5348,5640,6268,6683,7599,8169,8418,8766,9322,10791,11354,11820,12077,12757,13547,13950,13622,15041,15281,15832,16231,17794,19054,20072,20403,21373,22042,21975,22808,23804,24156,24644,25812,27428,27053,27557,30033,29294,30378,30630,29784,30347,31419,32894,33253,36506
 "39067","Harrison, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",53689,59745,66570,71514,80463,86641,102965,113241,120511,126162,137662,141325,156566,167331,165098,180691,174054,181821,187030,182165,192014,199036,203589,225306,228019,241384,252012,279481,309049,324057,327671,343265,363161,369324,376711,378892,386446,392552,403928,425602,428672,446494,469298,479227,506758,532753,538654,528708,572761,584930,594079,630792
 "39067","Harrison, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",16971,17043,17202,17444,17733,17827,17695,17554,17335,17350,17766,18057,17638,17669,17546,17113,16882,16569,15972,16077,16262,16037,15974,15917,15990,15831,15853,15902,15999,15956,15880,15854,15796,15902,16002,15856,15907,15868,15901,15856,15860,15816,15784,15679,15598,15517,15396,15237,15203,15151,15053,15014
 "39067","Harrison, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3164,3506,3870,4100,4537,4860,5819,6451,6952,7272,7749,7827,8877,9470,9409,10559,10310,10974,11710,11331,11808,12411,12745,14155,14260,15248,15897,17575,19317,20309,20634,21652,22991,23225,23541,23896,24294,24739,25403,26842,27028,28231,29733,30565,32489,34334,34987,34699,37674,38607,39466,42014
 "39069","Henry, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",101258,106772,120526,127070,147173,162495,173844,197796,209201,230793,249364,275518,283536,290886,306321,366213,380246,393316,402693,437159,472921,493486,498020,539198,561368,598670,623122,659515,693766,697629,714752,744671,757893,758302,794232,827677,850398,890219,911658,929426,913836,941680,1021422,1050044,1090378,1100698,1130191,1150592,1185705,1207293,1245154,1365428
 "39069","Henry, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",26823,27134,27540,28227,28525,28439,28405,28327,28449,29000,28559,28411,28465,28159,28358,28482,28675,28619,28719,28745,29101,29118,29187,29329,29281,29292,29421,29507,29499,29394,29267,29177,29055,29119,29021,29014,29031,29026,28671,28523,28322,28170,27999,27826,27831,27605,27490,27268,27189,27039,26942,26904
 "39069","Henry, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3775,3935,4376,4502,5159,5714,6120,6983,7354,7958,8732,9698,9961,10330,10802,12858,13261,13743,14022,15208,16251,16948,17063,18384,19172,20438,21179,22351,23518,23734,24422,25523,26085,26041,27367,28527,29293,30670,31797,32585,32266,33428,36481,37736,39179,39873,41113,42196,43610,44650,46216,50752
 "39071","Highland, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",87068,95351,103964,111624,125270,139436,151933,168803,187697,209704,233419,252206,273728,296733,302882,345538,364703,373662,393833,422371,464881,473508,489974,544367,566646,608879,637642,689840,758307,793499,804848,855721,915963,926065,963363,1040390,1088033,1116352,1149273,1179269,1198562,1188704,1269909,1296981,1320325,1352715,1395189,1433101,1507360,1560709,1607385,1779518
 "39071","Highland, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",28979,29123,29832,30004,30793,31463,31324,32806,33280,33450,33471,33558,33805,33600,33541,33722,33828,34088,34712,35074,35609,35829,36403,37045,37637,38136,38691,39120,39251,39933,40539,41019,41295,41857,42269,42938,42967,43562,43845,43700,43578,43619,43376,42966,43200,43102,42973,43011,42931,43032,43123,43304
 "39071","Highland, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3005,3274,3485,3720,4068,4432,4850,5145,5640,6269,6974,7516,8097,8831,9030,10247,10781,10962,11346,12042,13055,13216,13460,14695,15056,15966,16480,17634,19319,19871,19854,20862,22181,22124,22791,24230,25323,25627,26212,26986,27504,27252,29277,30186,30563,31384,32467,33319,35111,36269,37274,41094
 "39073","Hocking, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",59089,62554,70529,76092,84159,93576,104293,116996,130892,145913,166053,179922,197854,211586,226096,245823,259835,274174,284943,305180,331423,353096,367316,399741,420930,445122,473550,499342,528181,541061,559782,580492,623790,642600,662363,691805,709250,734759,780212,806706,804698,832371,881829,914260,919972,938094,979130,1004937,1054557,1077692,1108506,1189459
 "39073","Hocking, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",20333,20388,20860,21527,21429,22161,22305,22880,23185,23282,23974,24299,24226,24118,24443,24562,24463,24575,24817,24796,25277,25594,25903,26442,26766,27027,27443,27832,27939,28082,28222,28262,28452,28653,28823,28962,29058,29097,29418,29445,29358,29483,29471,29310,28660,28749,28502,28403,28440,28353,28240,28095
 "39073","Hocking, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2906,3068,3381,3535,3927,4223,4676,5113,5646,6267,6926,7405,8167,8773,9250,10008,10622,11157,11482,12308,13112,13796,14180,15118,15726,16470,17256,17941,18905,19267,19835,20540,21924,22427,22980,23887,24408,25252,26522,27397,27410,28232,29922,31193,32100,32630,34353,35381,37080,38010,39253,42337
 "39075","Holmes, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",57541,61915,70476,77923,90741,97923,109271,120055,134216,152122,166445,183643,209919,216963,220148,257817,270749,286030,311887,335201,372264,394732,404710,446696,475600,523586,541782,591270,612365,660367,685342,736111,844710,848331,885890,984257,989200,989093,1014810,1058236,1080536,1162090,1307218,1341769,1456912,1595349,1737970,1735265,1899532,2005691,2085999,2117395
 "39075","Holmes, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",22903,23109,23975,25106,25730,26617,27364,27854,28640,29489,29573,29501,29775,30273,30756,30733,31065,31431,31766,32131,32719,32931,33399,33822,34497,35324,36326,37005,37576,38173,38594,39049,39805,40475,40844,41370,41630,41828,41826,42029,42275,42471,42795,43130,43607,43791,43885,43866,43908,43973,44021,44004
