GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "26039","Crawford, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",19872,21430,21006,24198,27194,30822,39641,43301,49039,53341,55529,63289,70737,77887,83777,90812,103338,108282,114707,123032,137079,150572,164025,173128,189237,201991,212392,224452,243012,252680,278179,293845,293574,295887,299656,305394,308987,314714,323527,336931,344206,364692,377946,389829,394049,412527,427454,440987,454223,480045,493735,550927
 "26039","Crawford, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",6233,6539,6730,6948,7568,7987,8256,8803,9082,9127,9392,9534,9790,9911,10248,10401,10628,10855,11153,11627,11962,12319,12585,12897,13126,13277,13472,13505,13762,13946,14077,14308,14392,14527,14633,14591,14644,14597,14455,14379,14157,14054,14040,13952,13878,13740,13854,13754,13894,13881,14012,13981
 "26039","Crawford, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3188,3277,3121,3483,3593,3859,4801,4919,5400,5844,5912,6638,7225,7859,8175,8731,9723,9975,10285,10582,11460,12223,13033,13424,14417,15214,15765,16620,17658,18118,19761,20537,20398,20368,20478,20930,21100,21560,22382,23432,24313,25949,26919,27941,28394,30024,30854,32062,32692,34583,35237,39405
 "26041","Delta, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",105417,117283,124878,139381,156542,177597,196181,222311,238681,261265,286680,314124,343061,375478,388498,411361,433459,456477,467268,481587,528318,563786,588777,630504,667814,714758,745444,792733,837201,883805,882206,922062,934773,941077,978996,1005824,1029920,1046777,1087079,1148228,1154340,1199992,1225181,1246032,1234075,1281079,1318245,1344891,1374099,1411512,1463973,1611786
 "26041","Delta, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",35389,36086,36675,37094,37492,37848,38587,39079,39255,39194,39157,39120,39726,39826,39508,38880,38642,38235,37776,37586,37562,37849,38064,38177,38375,38461,38517,38596,38594,38598,38448,38542,38356,38300,38157,38123,37982,37898,37584,37409,37059,37049,36946,36840,36806,36592,36431,36217,35911,35887,35744,35612
 "26041","Delta, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2979,3250,3405,3758,4175,4692,5084,5689,6080,6666,7321,8030,8636,9428,9833,10580,11217,11939,12369,12813,14065,14896,15468,16515,17402,18584,19354,20539,21693,22898,22945,23924,24371,24571,25657,26384,27116,27621,28924,30694,31149,32389,33161,33823,33529,35010,36185,37134,38264,39332,40957,45260
 "26043","Dickinson, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",78738,85275,93587,103556,115293,132976,148544,164446,184159,207759,231415,246155,258690,281073,296887,316782,330541,347745,355056,382208,439283,475725,453803,490730,521462,548319,573052,610178,628306,656261,678944,714495,753456,762267,780805,805905,817340,840874,878938,925424,923470,947298,1002386,1025836,1030329,1065095,1097711,1122642,1169115,1218355,1240169,1344143
 "26043","Dickinson, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",23828,23780,23898,24216,24267,24408,24882,25082,25374,25714,25710,25462,25891,25799,25693,26086,26564,26562,26380,26364,26545,26922,27051,27197,27257,27338,27455,27540,27603,27593,27497,27460,27136,27019,26943,27231,27067,26951,26881,26622,26357,26156,26069,26176,26024,25910,25675,25531,25453,25431,25336,25112
 "26043","Dickinson, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3304,3586,3916,4276,4751,5448,5970,6556,7258,8080,9001,9668,9992,10895,11555,12144,12443,13092,13459,14497,16549,17670,16776,18044,19131,20057,20872,22156,22762,23784,24692,26019,27766,28212,28980,29595,30197,31200,32697,34762,35037,36217,38451,39190,39591,41107,42754,43972,45932,47908,48949,53526
 "26045","Eaton, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",259831,260843,304128,343951,393114,412197,459483,532536,623855,687464,779720,864911,965926,1003013,1099220,1190105,1290294,1365461,1409861,1483724,1618134,1715476,1817656,1935865,2004324,2168866,2296417,2419167,2543905,2608903,2742167,2890013,3091141,3136906,3156834,3232448,3226568,3350594,3483135,3589343,3508210,3619981,3723254,3775815,3873174,4002906,4221382,4351008,4484690,4642451,4794290,5221829
 "26045","Eaton, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",65651,69149,70770,72306,75290,76592,79859,80080,82521,85255,87968,88502,88973,88391,87686,87868,88247,88692,90306,91307,92216,93183,94736,95693,96534,97920,99350,100660,101474,102280,102991,104000,104848,105794,107090,107533,108073,108364,108358,108021,107430,107745,107927,108013,108288,108668,108701,109220,109479,109684,110119,110148
 "26045","Eaton, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3958,3772,4297,4757,5221,5382,5754,6650,7560,8064,8864,9773,10856,11347,12536,13544,14621,15396,15612,16250,17547,18410,19187,20230,20763,22149,23114,24033,25070,25507,26625,27789,29482,29651,29478,30060,29855,30920,32145,33228,32656,33598,34498,34957,35767,36836,38835,39837,40964,42326,43537,47407
 "26047","Emmet, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",62531,68746,77499,87053,97940,109403,120878,135343,151496,170503,189488,209995,226000,243488,261300,287606,309014,332364,357232,388350,446722,481801,501169,532629,568028,614699,653165,694089,736331,790035,849438,912760,945151,987213,1022635,1118901,1157513,1202072,1266115,1342420,1277451,1335173,1392601,1457721,1498315,1580369,1664844,1731908,1786247,1856742,1951799,2097796
 "26047","Emmet, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",17695,18507,19319,19661,20481,21127,21745,22004,22143,22565,22938,23114,23550,23374,23347,23551,23621,23637,23855,24426,24701,25199,25910,26469,27060,27781,28411,29133,29871,30403,30967,31517,31998,32279,32402,32824,32856,32926,32794,32852,32765,32655,32749,32813,32955,32980,32931,32910,33102,33168,33337,33342
 "26047","Emmet, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3534,3715,4012,4428,4782,5178,5559,6151,6842,7556,8261,9085,9597,10417,11192,12212,13082,14061,14975,15899,18085,19120,19343,20123,20991,22127,22990,23825,24650,25985,27430,28961,29538,30584,31561,34088,35230,36508,38608,40863,38988,40887,42523,44425,45465,47919,50556,52626,53962,55980,58548,62918
 "26049","Genesee, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1816771,1771022,2050637,2232036,2452316,2474702,2695600,3205305,3692290,4042108,4414030,4644626,5064084,5039827,5492110,6109702,6637303,6962585,6661000,6894660,7224829,7558747,7929183,8182401,8539785,9421322,9932124,10362715,10527497,10846647,11154392,11709317,11669950,11747269,12115065,12351589,12558914,12951147,13091464,13226344,12705196,13035018,13590692,13961925,14178021,14585579,15260249,15615329,15957087,16466168,17015075,18681879
 "26049","Genesee, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",446088,446058,448310,448656,451762,450155,446850,444880,446546,449607,451082,449131,442878,437115,432600,430254,431268,433037,433335,430096,428946,430938,431184,430944,430702,430742,432261,433302,432978,433160,434409,436965,438584,440062,441689,442534,442508,441164,438109,433082,427989,424959,422062,418243,415713,412950,410574,409054,407673,406626,405702,404794
 "26049","Genesee, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4073,3970,4574,4975,5428,5497,6032,7205,8269,8990,9785,10341,11434,11530,12696,14200,15390,16078,15371,16031,16843,17540,18389,18987,19828,21872,22977,23916,24314,25041,25677,26797,26608,26695,27429,27911,28381,29357,29882,30540,29686,30674,32201,33382,34105,35320,37168,38174,39142,40495,41940,46152
 "26051","Gladwin, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",38454,42295,46969,53398,60723,69081,77793,86502,98994,112151,127751,141991,155188,165269,176081,193529,206065,219983,228994,245136,268128,286384,297624,320970,345374,377676,397363,408680,445670,476320,503461,529322,566148,581767,605235,627291,634414,640701,686479,755625,699061,728618,747344,763248,771091,788410,822276,850637,890073,918044,948729,1036579
 "26051","Gladwin, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",12065,13584,14091,14842,15589,16444,17041,17541,18073,18714,19880,20046,20363,20291,20511,20730,20841,20802,21051,21241,21555,22002,22505,22875,23494,23845,24160,24627,24936,25387,25746,26127,26453,26754,26875,26971,26752,26726,26285,25956,25738,25734,25873,25543,25562,25498,25227,25146,25236,25326,25430,25424
 "26051","Gladwin, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3187,3114,3333,3598,3895,4201,4565,4931,5477,5993,6426,7083,7621,8145,8585,9336,9887,10575,10878,11541,12439,13016,13225,14031,14701,15839,16447,16595,17873,18762,19555,20260,21402,21745,22520,23258,23715,23973,26117,29112,27161,28313,28885,29881,30166,30920,32595,33828,35270,36249,37307,40772
 "26053","Gogebic, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",59654,67019,71161,78202,85647,95567,103945,110630,114703,124858,133401,145328,156393,170225,173571,175997,182752,197574,204295,212823,231530,242495,262609,271651,288675,301237,315488,328496,337745,342175,359150,366011,381439,381336,388256,405032,409258,412596,430934,462487,464530,479886,493560,514595,514329,540909,570652,577819,565518,593171,611499,662949
 "26053","Gogebic, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",20309,20641,20638,20736,21076,21147,21219,21020,20842,20548,20300,19757,20000,20012,19682,19628,19246,19086,18761,18483,18253,18014,18046,18121,18249,18117,18049,17920,17848,17608,17456,17219,17612,17394,17213,16976,16811,16552,16515,16499,16390,16397,16113,16037,15905,15756,15537,15331,15337,15095,13971,13842
 "26053","Gogebic, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2937,3247,3448,3771,4064,4519,4899,5263,5503,6076,6571,7356,7820,8506,8819,8967,9496,10352,10889,11515,12684,13461,14552,14991,15819,16627,17480,18331,18923,19433,20575,21256,21658,21923,22556,23859,24345,24927,26093,28031,28342,29267,30631,32088,32338,34330,36729,37690,36873,39296,43769,47894
 "26055","Grand Traverse, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",138599,153811,169843,189805,214374,242137,277857,312872,358627,417297,462940,511162,562334,596910,641678,727935,804991,891897,972798,978380,1079383,1162176,1214989,1339102,1418529,1526000,1629354,1739255,1881516,2062811,2247988,2349676,2313762,2343719,2433625,2522000,2640842,2864081,2930517,3089804,2988599,3197211,3397786,3605202,3686995,3942112,4171797,4271996,4469269,4683192,4896351,5321694
 "26055","Grand Traverse, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",40014,39443,40849,42445,44366,46096,46329,47692,49343,51308,53526,55337,56969,56922,56877,57415,58601,59807,61166,63066,63611,64533,65754,67420,68817,69929,71300,72739,73765,75325,76710,78004,79915,81013,81869,82768,83699,84705,85579,86209,86767,86975,88362,89238,90149,90908,91610,92076,91914,92587,93032,93592
 "26055","Grand Traverse, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3464,3900,4158,4472,4832,5253,5997,6560,7268,8133,8649,9237,9871,10486,11282,12678,13737,14913,15904,15514,16968,18009,18478,19862,20613,21822,22852,23911,25507,27385,29305,30123,28953,28930,29726,30471,31552,33812,34243,35841,34444,36760,38453,40400,40899,43364,45539,46396,48624,50582,52631,56861
 "26057","Gratiot, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",135773,138120,151938,174908,196455,222835,228543,246568,274394,289377,313165,342015,369617,380523,403108,450541,468208,475896,503485,538934,563780,572212,596560,629107,668353,695567,737672,771865,820915,840009,890661,889533,920989,913518,923188,995935,1035429,1054196,1094950,1162301,1168671,1227105,1324050,1338418,1346131,1348327,1406135,1413004,1453711,1492847,1526763,1694573
 "26057","Gratiot, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",39210,39340,39923,40016,40430,40273,40306,40046,40240,40193,40319,40531,40779,39818,39603,39350,39123,38881,38844,38847,38853,39059,39472,39715,39818,39915,40146,40108,40265,40480,40276,42472,42521,42428,42546,42583,42479,42714,42824,42774,42285,42431,42121,41975,41937,41468,41333,40937,40978,40582,40681,40283
 "26057","Gratiot, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3463,3511,3806,4371,4859,5533,5670,6157,6819,7200,7767,8438,9064,9557,10179,11450,11968,12240,12962,13873,14511,14650,15113,15841,16785,17426,18375,19245,20388,20751,22114,20944,21660,21531,21699,23388,24375,24680,25569,27173,27638,28920,31434,31886,32099,32515,34020,34517,35475,36786,37530,42067
 "26059","Hillsdale, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",122136,130542,143278,164502,188861,201582,218113,243264,274865,299174,330156,344928,380165,390043,409666,456271,484959,500160,539786,562327,617734,642308,646942,708579,749925,791616,841166,891772,943036,989681,1050722,1090368,1099986,1117081,1147915,1198045,1215148,1228409,1269694,1307995,1270642,1323677,1372308,1371147,1396281,1417290,1488988,1529193,1559239,1613051,1630674,1799112
 "26059","Hillsdale, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",36194,37361,38293,38946,39360,40078,40466,40787,41049,41539,41304,42119,42223,41810,41635,41614,41972,42263,42585,42866,43265,43492,43938,44145,44036,44516,44825,45279,45716,45805,46162,46698,46736,47051,47359,47392,47476,47499,47336,46951,46735,46646,46602,46270,46138,45937,45894,45789,45831,45709,45548,45658
 "26059","Hillsdale, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3374,3494,3742,4224,4798,5030,5390,5964,6696,7202,7993,8189,9004,9329,9839,10964,11554,11834,12675,13118,14278,14768,14724,16051,17030,17783,18766,19695,20628,21606,22762,23349,23536,23742,24239,25279,25595,25862,26823,27859,27188,28377,29447,29634,30263,30853,32444,33397,34021,35290,35801,39404
 "26061","Houghton, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",90283,100133,109395,118412,132457,147355,166229,184042,201015,221914,239962,269972,295203,312789,335435,352920,369999,383319,389446,414517,444671,475666,501215,516052,547847,580786,609836,653008,667678,689608,720526,747095,814587,804571,823899,870699,883378,914817,953181,1001270,1029843,1064455,1099888,1133640,1149279,1183739,1245665,1270074,1280002,1334219,1388001,1506337
 "26061","Houghton, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",33881,34849,35907,36674,36874,37378,38083,38681,38906,38304,38125,38007,38465,38134,37876,37441,36826,36347,36035,35970,35384,35528,35661,36102,35973,36106,36278,36341,36370,36416,36107,35964,35701,35905,35794,36154,36169,35765,35839,36292,36378,36729,36780,36752,36691,36487,36248,36354,36270,35993,35709,35126
 "26061","Houghton, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2665,2873,3047,3229,3592,3942,4365,4758,5167,5793,6294,7103,7675,8202,8856,9426,10047,10546,10807,11524,12567,13388,14055,14294,15229,16086,16810,17969,18358,18937,19955,20773,22817,22408,23018,24083,24424,25579,26596,27589,28310,28981,29905,30846,31323,32443,34365,34936,35291,37069,38870,42884
 "26063","Huron, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",103718,112458,120722,140085,169714,201165,198891,214599,232473,256098,282477,322235,341004,357730,361695,428278,458340,458706,489530,501661,565421,555794,571835,600169,639472,683213,743345,765645,818387,844551,893877,916234,915169,925608,942909,995645,1032000,1039479,1090153,1188532,1102252,1199470,1301438,1294864,1289037,1325813,1341443,1348824,1359333,1397213,1419504,1644164
 "26063","Huron, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",33278,34274,35203,35424,35774,35731,36266,36456,36502,36688,36748,36540,36782,36422,36003,35893,36076,35932,35703,35476,35116,34990,35204,35258,35269,35561,35670,35753,35911,35938,36077,36047,35760,35508,35313,35014,34691,34363,34034,33504,33269,33084,32765,32449,32251,32034,31761,31471,31304,31193,30904,30653
 "26063","Huron, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3117,3281,3429,3955,4744,5630,5484,5887,6369,6980,7687,8819,9271,9822,10046,11932,12705,12766,13711,14141,16102,15884,16243,17022,18131,19212,20840,21415,22789,23500,24777,25418,25592,26068,26701,28436,29748,30250,32031,35474,33132,36255,39720,39905,39969,41388,42236,42859,43424,44793,45933,53638
 "26065","Ingham, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1008375,1059105,1199833,1319047,1449290,1522949,1709876,1901791,2102011,2309584,2549435,2770574,3002777,3128122,3378919,3648915,3926976,4205808,4356206,4634464,4983933,5194044,5401021,5654107,5796104,6137663,6331356,6599722,6864320,7038650,7394890,7726169,7884153,7903322,8110475,8297894,8403042,8575981,8761752,9145123,8934410,9436467,9617835,9781707,9746695,10171214,10585081,10901658,11223093,11625129,12035436,13064842
 "26065","Ingham, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",258383,261389,262925,265408,266778,268787,265673,267071,267101,269095,269451,275607,275356,270719,269312,269570,271718,277788,279799,281315,280975,282095,283241,284074,284578,283953,282420,284144,283529,281669,280035,279715,281105,282030,282183,283586,282970,282104,281706,281315,280889,281122,282828,283592,284226,285760,287255,289633,291678,291267,291426,290609
 "26065","Ingham, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3903,4052,4563,4970,5433,5666,6436,7121,7870,8583,9462,10053,10905,11555,12546,13536,14452,15140,15569,16474,17738,18412,19069,19904,20367,21615,22418,23227,24210,24989,26407,27622,28047,28023,28742,29261,29696,30400,31102,32508,31808,33567,34006,34492,34292,35594,36849,37640,38478,39912,41298,44957
 "26067","Ionia, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",145363,144187,161910,183537,204327,221591,244471,272275,304074,340992,377587,415733,455448,468014,502127,566070,605098,638416,663057,696066,758747,784451,816161,861137,918411,999024,1041841,1093406,1165288,1208589,1284297,1339233,1417527,1444202,1494857,1546227,1574819,1568486,1633982,1696270,1631453,1713879,1800355,1817378,1874822,1942819,2012509,2044719,2130730,2238831,2295381,2541185
 "26067","Ionia, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",45946,46035,46993,48002,47709,47827,48230,49303,50137,50722,51533,52013,52697,52362,52150,52433,53073,54072,54833,55887,56886,56972,61663,61367,61561,61332,61319,61406,61723,61738,61527,61712,62079,63265,63781,64562,64745,65157,65189,65167,63858,63847,63865,63890,64001,64246,64073,64215,64293,64290,64654,64553
 "26067","Ionia, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3164,3132,3445,3824,4283,4633,5069,5522,6065,6723,7327,7993,8643,8938,9629,10796,11401,11807,12092,12455,13338,13769,13236,14033,14919,16289,16991,17806,18879,19576,20874,21701,22834,22828,23437,23949,24323,24072,25065,26030,25548,26844,28190,28445,29294,30240,31410,31842,33141,34824,35503,39366
 "26069","Iosco, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",86097,104116,115088,128155,139707,150977,164425,177069,189566,205612,221073,238417,262039,289533,317526,334366,354097,376983,401568,421488,459397,481310,497223,473119,423634,437921,462924,477027,500084,515627,536524,565444,580013,573189,586795,619710,640006,657456,684077,720491,715802,731089,748180,777739,789450,817387,852093,872273,892102,925154,983076,1096563
 "26069","Iosco, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",22621,25220,26344,27191,27564,27681,27612,28119,28827,28813,28853,28494,29013,29308,30096,30361,30104,29911,30017,30061,30091,30338,31120,30656,25255,24440,25306,25918,26325,26682,27180,27334,27204,27009,26882,26860,26835,26869,26749,26542,26174,25841,25599,25455,25433,25445,25360,25307,25180,25195,25244,25140
 "26069","Iosco, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3806,4128,4369,4713,5068,5454,5955,6297,6576,7136,7662,8367,9032,9879,10550,11013,11762,12603,13378,14021,15267,15865,15978,15433,16774,17918,18293,18405,18997,19325,19740,20686,21321,21222,21829,23072,23850,24469,25574,27145,27348,28292,29227,30553,31040,32124,33600,34468,35429,36720,38943,43618
 "26071","Iron, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",37832,39973,44633,47664,52383,60303,69360,75988,82019,90794,101040,112868,118691,123621,134106,142911,147171,149692,153070,158029,173870,185197,186809,194079,201980,213859,228886,243708,256967,265877,275388,283002,299946,295450,305400,314958,323577,328933,338846,359098,363642,383134,399176,410052,414020,427732,460670,464895,472725,484351,502320,543926
 "26071","Iron, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",13774,13778,13556,13792,13530,13556,13836,14054,14070,14050,14013,13689,13877,13678,13747,13964,13820,13696,13476,13335,13144,13197,13139,13337,13303,13287,13328,13287,13256,13159,13157,13106,12879,12753,12668,12460,12397,12248,12183,12081,11959,11811,11767,11569,11506,11352,11327,11168,11112,11094,11053,11066
 "26071","Iron, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2747,2901,3292,3456,3872,4448,5013,5407,5829,6462,7210,8245,8553,9038,9755,10234,10649,10930,11359,11851,13228,14033,14218,14552,15183,16095,17173,18342,19385,20205,20931,21593,23290,23167,24108,25278,26101,26856,27813,29724,30407,32439,33923,35444,35983,37679,40670,41627,42542,43659,45446,49153
 "26073","Isabella, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",121773,132634,149341,170576,195297,225357,246723,272311,301424,341023,380704,423030,471769,493479,527066,566449,589102,618334,647049,687280,758431,799981,840081,885155,943872,985181,1021176,1073725,1145995,1206716,1303364,1375581,1425993,1442638,1476536,1549020,1649807,1708264,1753629,1863688,1836281,1924457,2004667,2053656,2116082,2184812,2295307,2332181,2382703,2461003,2525978,2781637
 "26073","Isabella, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",40617,44952,46796,48679,48915,51095,50126,51108,52670,53883,54710,54193,54408,54031,54288,54130,53419,53576,53652,53857,54158,54931,56313,57274,57814,58416,59070,59950,60927,62089,63093,63444,64231,64907,66036,67067,67788,68556,69012,69328,70026,70297,70624,70679,70240,70116,70798,71247,71035,70392,69635,69504
 "26073","Isabella, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2998,2951,3191,3504,3993,4411,4922,5328,5723,6329,6959,7806,8671,9133,9709,10465,11028,11541,12060,12761,14004,14563,14918,15455,16326,16865,17288,17910,18809,19435,20658,21682,22201,22226,22360,23097,24338,24918,25410,26882,26223,27376,28385,29056,30126,31160,32421,32734,33543,34961,36275,40021
 "26075","Jackson, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",564027,584669,610313,686460,772999,828625,907391,981361,1091243,1229816,1348062,1436360,1549914,1589960,1650938,1764489,1843509,1944221,2087854,2196361,2380392,2456766,2508078,2652804,2801739,2976825,3155630,3296485,3468826,3598261,3834521,4040111,4126354,4158962,4231638,4374729,4486495,4581809,4700665,4857313,4742905,4890871,5065610,5197240,5263483,5451000,5698788,5910893,5999319,6242032,6399749,7043944
 "26075","Jackson, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",142764,143227,143589,144372,145481,146903,147902,148498,150313,151502,151789,151554,151459,150195,147930,145374,144602,145355,147758,148357,148816,150128,151039,151465,152445,152288,153313,154289,155331,155991,157085,158679,159772,160893,162119,162140,163047,163387,163316,160825,160114,160109,159666,159988,159672,159464,159325,158345,158653,158594,158357,156920
 "26075","Jackson, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3951,4082,4250,4755,5313,5641,6135,6609,7260,8117,8881,9478,10233,10586,11160,12138,12749,13376,14130,14805,15996,16364,16605,17514,18379,19547,20583,21366,22332,23067,24410,25461,25827,25849,26102,26981,27517,28043,28783,30202,29622,30547,31726,32485,32964,34183,35768,37329,37814,39359,40413,44889
 "26077","Kalamazoo, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",780937,823998,867108,943128,1051739,1162709,1288708,1414496,1583390,1758350,1950606,2132846,2359604,2475833,2658061,2896445,3089682,3320282,3548909,3843744,4222250,4349942,4564659,4805615,5059384,5332237,5619899,5892982,6108011,6448785,6581875,6846101,7276494,7406625,7580164,7722668,7898782,8322664,8591885,9137450,8955457,9212733,9803414,10216183,10469509,10809643,11503527,11886577,12190623,12717146,13092078,13938547
 "26077","Kalamazoo, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",195848,201415,201573,202874,201125,202616,203707,205925,207490,209043,210292,212606,213055,213434,212440,212995,214247,216220,218687,221394,222646,223951,225015,227238,229489,230556,232184,233923,235090,236312,237581,239008,240080,241937,243834,242505,243259,244178,245431,246862,249023,250754,252634,255413,257399,259063,259816,261584,263387,265120,265531,265988
 "26077","Kalamazoo, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3987,4091,4302,4649,5229,5738,6326,6869,7631,8411,9276,10032,11075,11600,12512,13599,14421,15356,16228,17362,18964,19424,20286,21148,22046,23128,24205,25192,25982,27289,27704,28644,30309,30614,31087,31845,32471,34084,35007,37014,35962,36740,38805,39999,40674,41726,44276,45441,46284,47968,49305,52403
 "26079","Kalkaska, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",16778,18348,19289,22377,27189,33043,43460,47968,53977,59476,67731,74870,85976,92224,98214,108574,114088,124701,134943,143534,155666,172849,190441,208106,230417,244650,255562,273356,289746,293475,302894,311290,325110,342671,356042,363161,382048,404952,429825,467260,443385,459315,485907,505360,524669,564531,578184,578624,597123,623925,648949,747938
 "26079","Kalkaska, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",5530,5452,5635,5957,6415,6934,7496,10236,9788,9402,10717,11035,11345,11503,11654,11860,12229,12560,12954,13354,13379,13515,13934,14103,14449,14780,15233,15767,15881,16058,16400,16640,16873,16989,17296,17400,17381,17572,17540,17546,17223,17146,17175,17104,17296,17374,17254,17283,17582,17774,17984,18003
 "26079","Kalkaska, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3034,3365,3423,3756,4238,4765,5798,4686,5515,6326,6320,6785,7578,8017,8427,9155,9329,9928,10417,10748,11635,12789,13667,14756,15947,16553,16777,17337,18245,18276,18469,18707,19268,20170,20585,20871,21981,23045,24505,26631,25744,26788,28292,29546,30335,32493,33510,33479,33962,35103,36085,41545
 "26081","Kent, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1576322,1665167,1794792,1984976,2201406,2400195,2588326,2873579,3215960,3661873,4075527,4446548,4875495,5155719,5559489,6201440,6762627,7276111,7784955,8401126,9015163,9744534,10161932,10961223,11466166,12461975,13276731,14056591,14982494,16136642,16897308,18323962,18470992,18351649,19009122,20445878,21082013,22429051,23332698,24712851,22285760,23702641,25973974,28208450,28278568,29783992,31748325,32587227,32889558,34088760,35335459,37807976
 "26081","Kent, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",410799,411156,411722,413655,418025,420541,421162,423892,427709,431769,438198,445186,446930,449249,451734,457944,465007,471479,479365,488110,495648,502855,511604,518714,525628,533246,540982,548556,555383,561205,568731,576178,581224,584940,587790,589554,592210,595191,598077,599234,601437,602994,608543,615871,624409,631464,637333,644219,649722,653636,656800,658708
